,timestamp,frame,dotbot_x_mm,dotbot_y_mm,dotbot_z_mm,lh_x_mm,lh_y_mm,lh_z_mm,lh_roll_deg,lh_pitch_deg,lh_yaw_deg
20935,2024-05-31T12:07:24.290000Z,23834,353.90769,-145.70291,1093.78584,427.4626,-648.94741,969.25743,-124.55365,-83.56345,-36.71015
20936,2024-05-31T12:07:24.300000Z,23835,354.09469,-145.18416,1091.9013,427.44219,-648.89773,969.27126,-124.43877,-83.65057,-36.63109
20937,2024-05-31T12:07:24.310000Z,23836,354.37343,-144.62118,1090.13495,427.47916,-648.93616,969.26807,-124.63956,-83.60503,-36.80892
20938,2024-05-31T12:07:24.320000Z,23837,354.60224,-144.17383,1088.34317,427.4516,-648.89325,969.32141,-124.35925,-83.67686,-36.66148
20939,2024-05-31T12:07:24.330000Z,23838,354.8656,-143.70302,1086.63438,427.43293,-648.89402,969.26827,-124.40845,-83.63271,-36.61407
20940,2024-05-31T12:07:24.340000Z,23839,355.19769,-143.18544,1084.95267,427.4874,-648.85031,969.31993,-124.64944,-83.57372,-36.902
20941,2024-05-31T12:07:24.350000Z,23840,355.51325,-142.84034,1083.31582,427.45321,-648.84842,969.33031,-124.33521,-83.60912,-36.61324
20942,2024-05-31T12:07:24.360000Z,23841,355.94212,-142.22056,1081.71371,427.49033,-648.83345,969.31694,-125.00349,-83.59939,-37.30417
20943,2024-05-31T12:07:24.370000Z,23842,356.36221,-141.74023,1080.13163,427.42184,-648.95387,969.26925,-124.55265,-83.65533,-36.67636
20944,2024-05-31T12:07:24.380000Z,23843,356.81314,-141.37027,1078.70899,427.4883,-648.88596,969.26375,-124.90239,-83.58988,-37.11835
20945,2024-05-31T12:07:24.390000Z,23844,357.35154,-140.98776,1077.33962,427.48983,-648.83866,969.2757,-124.81889,-83.64523,-37.08409
20946,2024-05-31T12:07:24.400000Z,23845,357.91381,-140.50092,1075.99409,427.40713,-648.8725,969.25696,-124.09541,-83.73156,-36.27906
20947,2024-05-31T12:07:24.410000Z,23846,358.42564,-140.18862,1074.73377,427.46771,-648.92901,969.269,-124.35303,-83.60929,-36.52829
20948,2024-05-31T12:07:24.420000Z,23847,359.03719,-139.82952,1073.65527,427.47183,-648.85835,969.24721,-124.66661,-83.62051,-36.90054
20949,2024-05-31T12:07:24.430000Z,23848,359.71981,-139.47821,1072.56082,427.41051,-648.89009,969.24575,-124.37217,-83.71676,-36.56971
20950,2024-05-31T12:07:24.440000Z,23849,360.41223,-139.17836,1071.67469,427.46163,-648.94133,969.22838,-124.59979,-83.63127,-36.71019
20951,2024-05-31T12:07:24.450000Z,23850,361.19697,-138.77106,1070.84115,427.48442,-648.89903,969.22241,-124.70359,-83.63013,-36.83553
20952,2024-05-31T12:07:24.460000Z,23851,362.0072,-138.52254,1070.04306,427.46735,-648.86473,969.23497,-124.51595,-83.64424,-36.73052
20953,2024-05-31T12:07:24.470000Z,23852,362.85211,-138.28176,1069.35276,427.50401,-648.93174,969.23783,-124.91277,-83.59064,-37.10044
20954,2024-05-31T12:07:24.480000Z,23853,363.72299,-138.05075,1068.87097,427.43163,-648.92441,969.2172,-124.46835,-83.6574,-36.64814
20955,2024-05-31T12:07:24.490000Z,23854,364.64556,-137.84886,1068.40079,427.43284,-648.90681,969.21277,-124.29188,-83.67488,-36.44987
20956,2024-05-31T12:07:24.500000Z,23855,365.48022,-137.7973,1068.1,427.35923,-648.93622,969.21006,-123.99131,-83.77052,-36.11929
20957,2024-05-31T12:07:24.510000Z,23856,366.33725,-137.64648,1067.83149,427.43036,-648.8544,969.20885,-124.21082,-83.67811,-36.4155
20958,2024-05-31T12:07:24.520000Z,23857,367.15666,-137.61602,1067.66486,427.4063,-648.86454,969.20922,-124.1834,-83.6628,-36.35046
20959,2024-05-31T12:07:24.530000Z,23858,367.96169,-137.59296,1067.55175,427.48757,-648.82069,969.22595,-125.00622,-83.54351,-37.17435
20960,2024-05-31T12:07:24.540000Z,23859,368.69198,-137.57171,1067.5302,427.45651,-648.8329,969.24094,-125.26947,-83.61957,-37.46459
20961,2024-05-31T12:07:24.550000Z,23860,369.47744,-137.50055,1067.55402,427.34391,-648.89344,969.23966,-124.17416,-83.75412,-36.30354
20962,2024-05-31T12:07:24.560000Z,23861,370.23842,-137.42821,1067.63682,427.42271,-648.87452,969.24357,-124.46984,-83.6582,-36.63227
20963,2024-05-31T12:07:24.570000Z,23862,370.91796,-137.43759,1067.77737,427.50025,-648.86366,969.23985,-125.16572,-83.57953,-37.34891
20964,2024-05-31T12:07:24.580000Z,23863,371.63893,-137.46726,1068.10277,427.42471,-648.90244,969.25168,-124.51537,-83.68321,-36.71622
20965,2024-05-31T12:07:24.590000Z,23864,372.33909,-137.46591,1068.4494,427.46365,-648.87907,969.23635,-124.73302,-83.6468,-36.88419
20966,2024-05-31T12:07:24.600000Z,23865,373.00235,-137.55246,1068.84238,427.42981,-648.90442,969.24154,-124.20916,-83.6808,-36.37741
20967,2024-05-31T12:07:24.610000Z,23866,373.63092,-137.65579,1069.35454,427.44719,-648.88784,969.26583,-124.5932,-83.62722,-36.80379
20968,2024-05-31T12:07:24.620000Z,23867,374.28214,-137.73108,1069.86628,427.42107,-648.91803,969.24313,-124.20136,-83.68292,-36.35807
20969,2024-05-31T12:07:24.630000Z,23868,374.91697,-137.87139,1070.43971,427.4487,-648.89106,969.24694,-124.49847,-83.63998,-36.65343
20970,2024-05-31T12:07:24.640000Z,23869,375.51346,-138.02469,1070.98834,427.42197,-648.85321,969.25393,-124.43529,-83.68668,-36.67955
20971,2024-05-31T12:07:24.650000Z,23870,376.08936,-137.98593,1071.65311,427.46974,-648.90959,969.27363,-124.52892,-83.60442,-36.72517
20972,2024-05-31T12:07:24.660000Z,23871,376.57275,-138.18372,1072.37497,427.40768,-648.94005,969.24772,-124.21643,-83.68068,-36.35232
20973,2024-05-31T12:07:24.670000Z,23872,377.0081,-138.40873,1073.06209,427.46173,-648.85542,969.30573,-124.64883,-83.61219,-36.91381
20974,2024-05-31T12:07:24.680000Z,23873,377.442,-138.66512,1073.94545,427.44732,-648.85763,969.29897,-124.5251,-83.6554,-36.75577
20975,2024-05-31T12:07:24.690000Z,23874,377.778,-138.95662,1074.80475,427.44397,-648.90748,969.26422,-124.53028,-83.65589,-36.7045
20976,2024-05-31T12:07:24.700000Z,23875,378.11392,-139.27742,1075.797,427.43683,-648.8486,969.30974,-124.41787,-83.64214,-36.66815
20977,2024-05-31T12:07:24.710000Z,23876,378.42527,-139.59192,1076.83888,427.47128,-648.90572,969.27131,-124.72054,-83.59943,-36.87961
20978,2024-05-31T12:07:24.720000Z,23877,378.68815,-139.91124,1078.02413,427.42821,-648.82872,969.31284,-124.25374,-83.66365,-36.55653
20979,2024-05-31T12:07:24.730000Z,23878,378.90223,-140.31892,1079.11444,427.44179,-648.88932,969.24614,-124.48795,-83.62931,-36.64505
20980,2024-05-31T12:07:24.740000Z,23879,379.11394,-140.54772,1080.34599,427.49606,-648.85696,969.2452,-124.71426,-83.59798,-36.91763
20981,2024-05-31T12:07:24.750000Z,23880,379.30269,-140.77411,1081.67822,427.46812,-648.88584,969.24555,-124.71554,-83.63596,-36.89766
20982,2024-05-31T12:07:24.760000Z,23881,379.4417,-140.92763,1083.00604,427.50556,-648.91614,969.24729,-125.08444,-83.57463,-37.23557
20983,2024-05-31T12:07:24.770000Z,23882,379.55362,-141.03624,1084.39904,427.45254,-648.88039,969.25918,-124.51591,-83.68246,-36.72153
20984,2024-05-31T12:07:24.780000Z,23883,379.64739,-141.14201,1085.89091,427.45087,-648.89679,969.23149,-124.52294,-83.64835,-36.65399
20985,2024-05-31T12:07:24.790000Z,23884,379.73768,-141.20766,1087.2767,427.4608,-648.87422,969.23804,-124.57983,-83.66743,-36.78974
20986,2024-05-31T12:07:24.800000Z,23885,379.80195,-141.35664,1088.826,427.45967,-648.92002,969.22303,-124.44278,-83.65358,-36.59396
20987,2024-05-31T12:07:24.810000Z,23886,379.90158,-141.37652,1090.32162,427.41272,-648.90646,969.21668,-124.45599,-83.69808,-36.63965
20988,2024-05-31T12:07:24.820000Z,23887,379.96744,-141.47208,1091.89826,427.46215,-648.9206,969.21607,-124.52229,-83.64714,-36.67655
20989,2024-05-31T12:07:24.830000Z,23888,380.02658,-141.4577,1093.40875,427.47235,-648.87152,969.23718,-124.50694,-83.63486,-36.70691
20990,2024-05-31T12:07:24.840000Z,23889,380.05828,-141.56763,1094.99686,427.46826,-648.86628,969.21352,-124.52018,-83.64423,-36.72177
20991,2024-05-31T12:07:24.850000Z,23890,380.11102,-141.63181,1096.47403,427.45279,-648.84113,969.22353,-124.52365,-83.64067,-36.75363
20992,2024-05-31T12:07:24.860000Z,23891,380.22391,-141.69172,1098.08192,427.37738,-648.87484,969.21494,-124.03759,-83.74358,-36.22883
20993,2024-05-31T12:07:24.870000Z,23892,380.33171,-141.73371,1099.47261,427.39933,-648.91805,969.22951,-123.94163,-83.64523,-36.09542
20994,2024-05-31T12:07:24.880000Z,23893,380.42265,-141.83356,1100.98858,427.45675,-648.83997,969.22622,-124.56261,-83.60842,-36.785
20995,2024-05-31T12:07:24.890000Z,23894,380.54531,-142.0195,1102.4511,427.33394,-648.89866,969.21888,-123.71613,-83.78092,-35.89762
20996,2024-05-31T12:07:24.900000Z,23895,380.6604,-142.20419,1104.0008,427.47454,-648.85601,969.23502,-124.74474,-83.6144,-36.9842
20997,2024-05-31T12:07:24.910000Z,23896,380.79027,-142.41947,1105.45833,427.41583,-648.81351,969.29277,-124.1865,-83.68173,-36.46991
20998,2024-05-31T12:07:24.920000Z,23897,380.89035,-142.70727,1107.02662,427.40621,-648.9016,969.27957,-124.29758,-83.6838,-36.52364
20999,2024-05-31T12:07:24.930000Z,23898,381.0216,-142.94561,1108.56883,427.44475,-648.87278,969.24776,-124.49282,-83.67567,-36.68107
21000,2024-05-31T12:07:24.940000Z,23899,381.11684,-143.24933,1110.16514,427.46529,-648.85429,969.29155,-124.72909,-83.56565,-37.00498
21001,2024-05-31T12:07:24.950000Z,23900,381.22164,-143.54226,1111.82413,427.40685,-648.87473,969.29688,-124.22462,-83.65074,-36.4616
21002,2024-05-31T12:07:24.960000Z,23901,381.31457,-143.81028,1113.43705,427.48943,-648.86865,969.27766,-125.07769,-83.58494,-37.31674
21003,2024-05-31T12:07:24.970000Z,23902,381.33401,-144.19068,1115.02877,427.4437,-648.89285,969.25107,-124.68467,-83.63148,-36.891
21004,2024-05-31T12:07:24.980000Z,23903,381.36928,-144.54688,1116.77373,427.42397,-648.82341,969.29069,-124.15669,-83.66591,-36.40481
21005,2024-05-31T12:07:24.990000Z,23904,381.417,-144.98047,1118.49595,427.46873,-648.86211,969.26119,-124.71104,-83.63821,-36.8985
21006,2024-05-31T12:07:25.000000Z,23905,381.47631,-145.36582,1120.26656,427.4167,-648.89628,969.26211,-124.26438,-83.70625,-36.43389
21007,2024-05-31T12:07:25.010000Z,23906,381.51982,-145.77149,1122.11835,427.42882,-648.88154,969.23737,-124.53625,-83.74297,-36.71826
21008,2024-05-31T12:07:25.020000Z,23907,381.59203,-146.15178,1123.89802,427.49692,-648.8552,969.22759,-124.77258,-83.6216,-36.97765
21009,2024-05-31T12:07:25.030000Z,23908,381.69418,-146.49825,1125.83463,427.45467,-648.89697,969.24926,-124.38343,-83.62959,-36.54678
21010,2024-05-31T12:07:25.040000Z,23909,381.76118,-146.93041,1127.83069,427.49081,-648.83124,969.229,-124.80883,-83.63692,-37.0294
21011,2024-05-31T12:07:25.050000Z,23910,381.83476,-147.33735,1129.77115,427.46607,-648.88722,969.23618,-124.51999,-83.64287,-36.73963
21012,2024-05-31T12:07:25.060000Z,23911,381.91666,-147.6679,1131.70982,427.48343,-648.8956,969.234,-124.74271,-83.60373,-36.93259
21013,2024-05-31T12:07:25.070000Z,23912,382.0014,-148.07623,1133.69058,427.49337,-648.90337,969.24093,-124.96547,-83.6153,-37.13784
21014,2024-05-31T12:07:25.080000Z,23913,382.07203,-148.50316,1135.65372,427.45443,-648.88746,969.22691,-124.3614,-83.62061,-36.53735
21015,2024-05-31T12:07:25.090000Z,23914,382.15161,-148.969,1137.71595,427.44875,-648.91123,969.21964,-124.38395,-83.62691,-36.56253
21016,2024-05-31T12:07:25.100000Z,23915,382.25634,-149.40338,1139.7206,427.41362,-648.8867,969.22887,-124.21497,-83.67951,-36.38881
21017,2024-05-31T12:07:25.110000Z,23916,382.35301,-149.84353,1141.69037,427.45675,-648.85242,969.21834,-124.57715,-83.66826,-36.78215
21018,2024-05-31T12:07:25.120000Z,23917,382.43832,-150.49727,1143.81997,427.4498,-648.85962,969.21853,-124.51791,-83.68269,-36.70641
21019,2024-05-31T12:07:25.130000Z,23918,382.52838,-150.98975,1145.7981,427.4436,-648.90814,969.22561,-124.3327,-83.63919,-36.51509
21020,2024-05-31T12:07:25.140000Z,23919,382.61986,-151.56429,1147.83838,427.40703,-648.87262,969.21787,-124.13236,-83.68442,-36.32769
21021,2024-05-31T12:07:25.150000Z,23920,382.67441,-152.17189,1149.9444,427.45094,-648.87768,969.22993,-124.67225,-83.62267,-36.84803
21022,2024-05-31T12:07:25.160000Z,23921,382.73814,-152.75434,1151.90182,427.45892,-648.85803,969.21205,-124.59996,-83.63725,-36.82422
21023,2024-05-31T12:07:25.170000Z,23922,382.8046,-153.36563,1153.96473,427.45755,-648.87456,969.21967,-124.84913,-83.65762,-37.02549
21024,2024-05-31T12:07:25.180000Z,23923,382.8038,-154.04618,1156.11939,427.38313,-648.89996,969.20358,-124.00602,-83.69189,-36.14064
21025,2024-05-31T12:07:25.190000Z,23924,382.83133,-154.60702,1158.09737,427.47846,-648.84775,969.2166,-124.59184,-83.57774,-36.77214
21026,2024-05-31T12:07:25.200000Z,23925,382.81378,-155.27821,1160.13347,427.44888,-648.84668,969.22728,-124.32606,-83.64001,-36.52747
21027,2024-05-31T12:07:25.210000Z,23926,382.78917,-155.85598,1162.18747,427.45904,-648.83902,969.23194,-124.59016,-83.62818,-36.79017
21028,2024-05-31T12:07:25.220000Z,23927,382.74593,-156.54973,1164.26687,427.42385,-648.90481,969.22877,-124.62732,-83.64752,-36.79007
21029,2024-05-31T12:07:25.230000Z,23928,382.66161,-157.23666,1166.32494,427.45632,-648.80693,969.27007,-124.49012,-83.63694,-36.74258
21030,2024-05-31T12:07:25.240000Z,23929,382.60162,-157.89765,1168.41744,427.41553,-648.884,969.22852,-124.47065,-83.65932,-36.62124
21031,2024-05-31T12:07:25.250000Z,23930,382.53913,-158.49022,1170.59687,427.46558,-648.8272,969.24996,-124.63744,-83.60143,-36.88937
21032,2024-05-31T12:07:25.260000Z,23931,382.45747,-159.09973,1172.64869,427.43863,-648.88153,969.25753,-124.56405,-83.62101,-36.76854
21033,2024-05-31T12:07:25.270000Z,23932,382.34068,-159.81614,1174.82408,427.46665,-648.81176,969.29651,-124.64658,-83.61024,-36.93837
21034,2024-05-31T12:07:25.280000Z,23933,382.25116,-160.47152,1177.09561,427.45629,-648.8465,969.29794,-124.76562,-83.62225,-37.02494
21035,2024-05-31T12:07:25.290000Z,23934,382.09496,-161.16635,1179.30509,427.4443,-648.852,969.29764,-124.48418,-83.62598,-36.75768
21036,2024-05-31T12:07:25.300000Z,23935,382.016,-161.72849,1181.49896,427.46612,-648.85443,969.25717,-124.61368,-83.64503,-36.83463
21037,2024-05-31T12:07:25.310000Z,23936,381.91749,-162.42125,1183.8339,427.41641,-648.88756,969.23874,-124.24659,-83.69722,-36.42772
21038,2024-05-31T12:07:25.320000Z,23937,381.81228,-163.085,1186.17075,427.46466,-648.9293,969.25136,-124.60918,-83.58606,-36.80052
21039,2024-05-31T12:07:25.330000Z,23938,381.7214,-163.69244,1188.5093,427.43934,-648.87202,969.21926,-124.32047,-83.69203,-36.501
21040,2024-05-31T12:07:25.340000Z,23939,381.66734,-164.28534,1190.84903,427.47169,-648.87042,969.22659,-124.79562,-83.63202,-36.96019
21041,2024-05-31T12:07:25.350000Z,23940,381.61678,-164.98127,1193.23574,427.43929,-648.89111,969.22495,-124.5148,-83.68412,-36.70799
21042,2024-05-31T12:07:25.360000Z,23941,381.56874,-165.68642,1195.58599,427.4349,-648.83562,969.21762,-124.60127,-83.67751,-36.77799
21043,2024-05-31T12:07:25.370000Z,23942,381.53057,-166.42818,1198.00116,427.39904,-648.87975,969.23836,-124.24785,-83.69446,-36.46645
21044,2024-05-31T12:07:25.380000Z,23943,381.54372,-167.11758,1200.37272,427.42059,-648.87879,969.22223,-124.27472,-83.66727,-36.42049
21045,2024-05-31T12:07:25.390000Z,23944,381.58492,-167.79354,1202.66287,427.42731,-648.87711,969.21909,-124.15814,-83.65647,-36.3229
21046,2024-05-31T12:07:25.400000Z,23945,381.60977,-168.50133,1205.07598,427.43982,-648.85096,969.21859,-124.48584,-83.66763,-36.65507
21047,2024-05-31T12:07:25.410000Z,23946,381.68213,-169.31544,1207.4688,427.47787,-648.85706,969.2179,-124.77679,-83.62267,-36.9566
21048,2024-05-31T12:07:25.420000Z,23947,381.79854,-169.95582,1209.83382,427.36544,-648.85067,969.18774,-123.71973,-83.78049,-35.88891
21049,2024-05-31T12:07:25.430000Z,23948,381.91315,-170.64891,1212.07772,427.45213,-648.80691,969.21033,-124.42172,-83.67738,-36.65233
21050,2024-05-31T12:07:25.440000Z,23949,382.07687,-171.29911,1214.375,427.45399,-648.84941,969.19986,-124.36382,-83.65579,-36.55042
21051,2024-05-31T12:07:25.450000Z,23950,382.24142,-172.03239,1216.6658,427.45233,-648.80685,969.19982,-124.31054,-83.63015,-36.53005
21052,2024-05-31T12:07:25.460000Z,23951,382.44235,-172.67795,1218.9933,427.41348,-648.86914,969.19882,-124.19611,-83.67338,-36.35115
21053,2024-05-31T12:07:25.470000Z,23952,382.61924,-173.39219,1221.22112,427.44053,-648.82799,969.22638,-124.40612,-83.63252,-36.61747
21054,2024-05-31T12:07:25.480000Z,23953,382.82939,-174.0407,1223.43887,427.41496,-648.88382,969.21429,-124.45964,-83.65988,-36.64652
21055,2024-05-31T12:07:25.490000Z,23954,383.0468,-174.67306,1225.65105,427.39758,-648.87245,969.22578,-124.23518,-83.69997,-36.41821
21056,2024-05-31T12:07:25.500000Z,23955,383.29699,-175.26029,1227.89436,427.4064,-648.85046,969.20473,-124.10902,-83.67865,-36.30095
21057,2024-05-31T12:07:25.510000Z,23956,383.53987,-175.79922,1229.97553,427.36001,-648.90281,969.23302,-123.91499,-83.73721,-36.06762
21058,2024-05-31T12:07:25.520000Z,23957,383.80487,-176.31236,1232.07482,427.42817,-648.87756,969.24006,-124.52005,-83.64429,-36.72229
21059,2024-05-31T12:07:25.530000Z,23958,384.0845,-176.83996,1234.22905,427.45089,-648.88558,969.24432,-124.79344,-83.58067,-36.99395
21060,2024-05-31T12:07:25.540000Z,23959,384.37856,-177.34508,1236.3296,427.46849,-648.81689,969.23328,-124.88228,-83.61862,-37.14993
21061,2024-05-31T12:07:25.550000Z,23960,384.61298,-177.80037,1238.32872,427.47841,-648.81573,969.28453,-124.81108,-83.59592,-37.12503
21062,2024-05-31T12:07:25.560000Z,23961,384.96359,-178.28928,1240.44358,427.39135,-648.86016,969.21744,-124.04357,-83.6948,-36.23179
21063,2024-05-31T12:07:25.570000Z,23962,385.30825,-178.69327,1242.42045,427.39982,-648.86998,969.22978,-124.31263,-83.69347,-36.50905
21064,2024-05-31T12:07:25.580000Z,23963,385.6808,-179.02033,1244.32484,427.40929,-648.87451,969.24471,-124.17057,-83.67542,-36.38012
21065,2024-05-31T12:07:25.590000Z,23964,386.05504,-179.33026,1246.21018,427.43331,-648.80064,969.25045,-124.44147,-83.65948,-36.72762
21066,2024-05-31T12:07:25.600000Z,23965,386.46153,-179.7276,1248.04079,427.40649,-648.85873,969.22393,-124.36729,-83.66988,-36.5616
21067,2024-05-31T12:07:25.610000Z,23966,386.88406,-180.12943,1249.87968,427.40644,-648.81558,969.22692,-124.31533,-83.68964,-36.55943
21068,2024-05-31T12:07:25.620000Z,23967,387.37816,-180.57682,1251.68217,427.45728,-648.84844,969.2242,-124.63456,-83.60403,-36.849
21069,2024-05-31T12:07:25.630000Z,23968,387.90151,-181.02655,1253.45383,427.49105,-648.80536,969.22163,-125.07463,-83.57413,-37.29583
21070,2024-05-31T12:07:25.640000Z,23969,388.44267,-181.57703,1255.11493,427.39821,-648.81036,969.22081,-124.23262,-83.69654,-36.48552
21071,2024-05-31T12:07:25.650000Z,23970,389.00436,-182.12888,1256.79619,427.41041,-648.84629,969.22669,-124.09021,-83.67138,-36.25295
21072,2024-05-31T12:07:25.660000Z,23971,389.57162,-182.81336,1258.45157,427.40318,-648.84163,969.21461,-124.48732,-83.71613,-36.67985
21073,2024-05-31T12:07:25.670000Z,23972,390.14381,-183.38911,1259.96872,427.44057,-648.83548,969.22407,-124.64792,-83.65144,-36.85139
21074,2024-05-31T12:07:25.680000Z,23973,390.71672,-184.06011,1261.54816,427.38275,-648.89603,969.19794,-123.82179,-83.68701,-35.93797
21075,2024-05-31T12:07:25.690000Z,23974,391.28708,-184.74199,1263.06235,427.43708,-648.88303,969.19858,-124.47922,-83.61853,-36.64268
21076,2024-05-31T12:07:25.700000Z,23975,391.84878,-185.42249,1264.55968,427.45832,-648.84608,969.19664,-124.63367,-83.60372,-36.83965
21077,2024-05-31T12:07:25.710000Z,23976,392.40473,-186.16331,1266.13476,427.41758,-648.86926,969.20108,-124.22345,-83.63776,-36.45236
21078,2024-05-31T12:07:25.720000Z,23977,392.99642,-186.93797,1267.6172,427.40613,-648.81231,969.1997,-124.12331,-83.68563,-36.33748
21079,2024-05-31T12:07:25.730000Z,23978,393.59245,-187.69904,1269.09747,427.40081,-648.87668,969.20323,-124.14309,-83.69765,-36.28607
21080,2024-05-31T12:07:25.740000Z,23979,394.20145,-188.43064,1270.51976,427.40018,-648.88066,969.1922,-124.13163,-83.6859,-36.31235
21081,2024-05-31T12:07:25.750000Z,23980,394.86556,-189.21613,1272.10421,427.41838,-648.91353,969.23166,-124.52215,-83.68344,-36.70565
21082,2024-05-31T12:07:25.760000Z,23981,395.48078,-190.07704,1273.52906,427.45898,-648.93603,969.20197,-124.50303,-83.63947,-36.63272
21083,2024-05-31T12:07:25.770000Z,23982,396.13329,-191.04842,1275.09412,427.4633,-648.93862,969.21134,-124.77785,-83.62447,-36.91365
21084,2024-05-31T12:07:25.780000Z,23983,396.7508,-192.0136,1276.49225,427.45096,-648.88353,969.21621,-124.55132,-83.66147,-36.75365
21085,2024-05-31T12:07:25.790000Z,23984,397.40271,-193.06519,1277.98326,427.4422,-648.85074,969.24496,-124.43673,-83.64634,-36.7069
21086,2024-05-31T12:07:25.800000Z,23985,398.06589,-194.20363,1279.41193,427.46684,-648.8369,969.20256,-124.71285,-83.60018,-36.89135
21087,2024-05-31T12:07:25.810000Z,23986,398.75886,-195.36317,1280.9489,427.42366,-648.91335,969.21994,-124.57074,-83.67129,-36.75367
21088,2024-05-31T12:07:25.820000Z,23987,399.46568,-196.44225,1282.32663,427.41295,-648.91501,969.2375,-124.2951,-83.6727,-36.47631
21089,2024-05-31T12:07:25.830000Z,23988,400.11728,-197.70372,1283.81711,427.41395,-648.88852,969.23053,-124.45889,-83.66015,-36.64528
21090,2024-05-31T12:07:25.840000Z,23989,400.85439,-198.82601,1285.36207,427.41852,-648.89098,969.22047,-124.3239,-83.6916,-36.49821
21091,2024-05-31T12:07:25.850000Z,23990,401.55736,-199.9059,1286.78383,427.4285,-648.93281,969.20648,-124.51677,-83.68763,-36.64231
21092,2024-05-31T12:07:25.860000Z,23991,402.32794,-200.99825,1288.42939,427.41066,-648.90374,969.23675,-124.26784,-83.70639,-36.42374
21093,2024-05-31T12:07:25.870000Z,23992,403.05262,-201.93666,1289.98114,427.44038,-648.89868,969.23985,-124.4736,-83.62787,-36.71575
21094,2024-05-31T12:07:25.880000Z,23993,403.89019,-202.76066,1291.73099,427.4235,-648.88263,969.22829,-124.30444,-83.68307,-36.49283
21095,2024-05-31T12:07:25.890000Z,23994,404.77163,-203.43391,1293.51719,427.38444,-648.87339,969.2531,-123.82155,-83.74387,-36.0092
21096,2024-05-31T12:07:25.900000Z,23995,405.75157,-203.84766,1295.42736,427.45862,-648.85254,969.27271,-124.25977,-83.6275,-36.51601
21097,2024-05-31T12:07:25.910000Z,23996,406.69275,-204.052,1297.51809,427.4905,-648.8408,969.23358,-124.69245,-83.62541,-36.92695
21098,2024-05-31T12:07:25.920000Z,23997,407.67511,-203.92374,1299.58756,427.43989,-648.88469,969.23076,-124.51444,-83.6833,-36.72122
21099,2024-05-31T12:07:25.930000Z,23998,408.58899,-203.51472,1301.9283,427.42726,-648.89957,969.2398,-124.1843,-83.67405,-36.36759
21100,2024-05-31T12:07:25.940000Z,23999,409.4514,-202.96453,1304.33626,427.48862,-648.84938,969.22128,-124.68799,-83.62833,-36.90298
21101,2024-05-31T12:07:25.950000Z,24000,410.28838,-202.20084,1306.71358,427.48203,-648.83016,969.27733,-124.61935,-83.60194,-36.93848
21102,2024-05-31T12:07:25.960000Z,24001,411.15048,-201.28094,1309.0155,427.44503,-648.85556,969.22886,-124.29338,-83.68086,-36.54496
21103,2024-05-31T12:07:25.970000Z,24002,412.0574,-200.1367,1311.36371,427.45258,-648.86757,969.23239,-124.31156,-83.6782,-36.53299
21104,2024-05-31T12:07:25.980000Z,24003,412.91267,-199.01764,1313.61894,427.4515,-648.88627,969.21616,-124.44984,-83.70123,-36.61782
21105,2024-05-31T12:07:25.990000Z,24004,413.8499,-197.76362,1315.77287,427.49606,-648.84303,969.23033,-124.56797,-83.61594,-36.81471
21106,2024-05-31T12:07:26.000000Z,24005,414.74581,-196.44255,1317.80548,427.46398,-648.86438,969.23276,-124.24577,-83.65754,-36.45235
21107,2024-05-31T12:07:26.010000Z,24006,415.51174,-195.12256,1319.72078,427.4776,-648.89216,969.22633,-124.46061,-83.66016,-36.63844
21108,2024-05-31T12:07:26.020000Z,24007,416.15674,-193.87114,1321.59738,427.44929,-648.90529,969.22204,-124.38481,-83.66557,-36.56615
21109,2024-05-31T12:07:26.030000Z,24008,416.55118,-192.76743,1323.33237,427.45251,-648.86536,969.24306,-124.49351,-83.67381,-36.7235
21110,2024-05-31T12:07:26.040000Z,24009,416.76874,-191.89029,1325.00705,427.47746,-648.90283,969.22934,-124.82461,-83.64944,-37.01514
21111,2024-05-31T12:07:26.050000Z,24010,416.83594,-191.18193,1326.61174,427.51524,-648.91165,969.23376,-124.99261,-83.58342,-37.16557
21112,2024-05-31T12:07:26.060000Z,24011,416.76962,-190.55148,1328.0871,427.39891,-648.90415,969.24287,-124.03464,-83.74335,-36.23907
21113,2024-05-31T12:07:26.070000Z,24012,416.58157,-190.09182,1329.47652,427.47179,-648.87112,969.22065,-124.49831,-83.6365,-36.69136
21114,2024-05-31T12:07:26.080000Z,24013,416.02234,-190.20443,1330.92575,427.48991,-648.89838,969.24356,-124.69986,-83.62939,-36.87501
21115,2024-05-31T12:07:26.090000Z,24014,415.40811,-190.6484,1332.26288,427.50182,-648.89686,969.21977,-125.02775,-83.59975,-37.20506
21116,2024-05-31T12:07:26.100000Z,24015,414.73361,-190.9598,1333.54739,427.45214,-648.87696,969.23725,-124.09123,-83.63055,-36.32486
21117,2024-05-31T12:07:26.110000Z,24016,413.98113,-191.42843,1334.79772,427.40982,-648.90546,969.222,-124.37688,-83.71731,-36.53838
21118,2024-05-31T12:07:26.140000Z,24019,412.27207,-191.40498,1337.18108,427.41127,-648.87775,969.2568,-124.19683,-83.68291,-36.39931
21119,2024-05-31T12:07:26.150000Z,24020,412.09141,-190.59675,1337.3623,427.47396,-648.86635,969.26046,-124.52377,-83.64262,-36.73626
